"Plot Title: SINDIDO061424"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20815614, SEN S/N: 20815614)","Temp, °C (LGR S/N: 20815614, SEN S/N: 20815614)","Coupler Attached (LGR S/N: 20815614)","Host Connected (LGR S/N: 20815614)","Stopped (LGR S/N: 20815614)","End Of File (LGR S/N: 20815614)"
1869,07/04/24 02:15:00 AM,6.80,21.98,,,,
1870,07/04/24 02:30:00 AM,6.82,21.94,,,,
1871,07/04/24 02:45:00 AM,6.82,21.88,,,,
1872,07/04/24 03:00:00 AM,6.83,21.82,,,,
1873,07/04/24 03:15:00 AM,6.84,21.70,,,,
1874,07/04/24 03:30:00 AM,6.86,21.64,,,,
1875,07/04/24 03:45:00 AM,6.84,21.60,,,,
1876,07/04/24 04:00:00 AM,6.85,21.58,,,,
1877,07/04/24 04:15:00 AM,6.85,21.56,,,,
1878,07/04/24 04:30:00 AM,6.86,21.58,,,,
1879,07/04/24 04:45:00 AM,6.85,21.60,,,,
1880,07/04/24 05:00:00 AM,6.85,21.58,,,,
1881,07/04/24 05:15:00 AM,6.85,21.54,,,,
1882,07/04/24 05:30:00 AM,6.87,21.46,,,,
1883,07/04/24 05:45:00 AM,6.87,21.44,,,,
1884,07/04/24 06:00:00 AM,6.87,21.46,,,,
1885,07/04/24 06:15:00 AM,6.87,21.46,,,,
1886,07/04/24 06:30:00 AM,6.86,21.60,,,,
1887,07/04/24 06:45:00 AM,6.84,21.84,,,,
1888,07/04/24 07:00:00 AM,6.82,22.10,,,,
1889,07/04/24 07:15:00 AM,6.79,22.36,,,,
1890,07/04/24 07:30:00 AM,6.77,22.62,,,,
1891,07/04/24 07:45:00 AM,6.72,22.96,,,,
1892,07/04/24 08:00:00 AM,6.70,23.28,,,,
1893,07/04/24 08:15:00 AM,6.68,23.58,,,,
1894,07/04/24 08:30:00 AM,6.66,23.92,,,,
1895,07/04/24 08:45:00 AM,6.62,24.26,,,,
1896,07/04/24 09:00:00 AM,6.57,24.68,,,,
1897,07/04/24 09:15:00 AM,6.51,25.36,,,,
1898,07/04/24 09:30:00 AM,6.44,25.92,,,,
1899,07/04/24 09:45:00 AM,6.42,26.16,,,,
1900,07/04/24 10:00:00 AM,6.39,26.12,,,,
1901,07/04/24 10:15:00 AM,6.38,26.26,,,,
1902,07/04/24 10:30:00 AM,6.36,26.54,,,,
1903,07/04/24 10:45:00 AM,6.33,26.78,,,,
1904,07/04/24 11:00:00 AM,6.28,27.28,,,,
1905,07/04/24 11:15:00 AM,6.21,27.90,,,,
1906,07/04/24 11:30:00 AM,6.17,28.66,,,,
1907,07/04/24 11:45:00 AM,6.08,29.42,,,,
1908,07/04/24 12:00:00 PM,6.04,29.64,,,,
1909,07/04/24 12:15:00 PM,6.04,29.60,,,,
1910,07/04/24 12:30:00 PM,6.05,29.28,,,,
1911,07/04/24 12:45:00 PM,6.04,29.60,,,,
1912,07/04/24 01:00:00 PM,6.06,29.68,,,,
1913,07/04/24 01:15:00 PM,6.05,29.46,,,,
1914,07/04/24 01:30:00 PM,6.07,29.08,,,,
1915,07/04/24 01:45:00 PM,6.11,28.92,,,,
1916,07/04/24 02:00:00 PM,6.12,28.92,,,,
1917,07/04/24 02:15:00 PM,6.10,28.82,,,,
1918,07/04/24 02:30:00 PM,6.14,28.68,,,,
1919,07/04/24 02:45:00 PM,6.24,28.72,,,,
1920,07/04/24 03:00:00 PM,6.28,28.98,,,,
1921,07/04/24 03:15:00 PM,6.20,29.40,,,,
1922,07/04/24 03:30:00 PM,6.19,29.20,,,,
1923,07/04/24 03:45:00 PM,6.19,29.12,,,,
1924,07/04/24 04:00:00 PM,6.22,29.16,,,,
1925,07/04/24 04:15:00 PM,6.19,28.98,,,,
1926,07/04/24 04:30:00 PM,6.21,28.50,,,,
1927,07/04/24 04:45:00 PM,6.24,27.98,,,,
1928,07/04/24 05:00:00 PM,6.26,27.44,,,,
1929,07/04/24 05:15:00 PM,6.31,26.80,,,,
1930,07/04/24 05:30:00 PM,6.37,26.32,,,,
1931,07/04/24 05:45:00 PM,6.38,25.86,,,,
1932,07/04/24 06:00:00 PM,6.45,25.38,,,,
1933,07/04/24 06:15:00 PM,6.47,25.02,,,,
1934,07/04/24 06:30:00 PM,6.53,24.70,,,,
1935,07/04/24 06:45:00 PM,6.56,24.58,,,,
1936,07/04/24 07:00:00 PM,6.57,24.56,,,,
1937,07/04/24 07:15:00 PM,6.58,24.42,,,,
1938,07/04/24 07:30:00 PM,6.59,24.26,,,,
1939,07/04/24 07:45:00 PM,6.63,24.12,,,,
1940,07/04/24 08:00:00 PM,6.64,24.04,,,,
1941,07/04/24 08:15:00 PM,6.65,23.96,,,,
1942,07/04/24 08:30:00 PM,6.65,23.86,,,,
1943,07/04/24 08:45:00 PM,6.65,23.78,,,,
1944,07/04/24 09:00:00 PM,6.65,23.72,,,,
1945,07/04/24 09:15:00 PM,6.67,23.66,,,,
1946,07/04/24 09:30:00 PM,6.67,23.56,,,,
1947,07/04/24 09:45:00 PM,6.68,23.38,,,,
1948,07/04/24 10:00:00 PM,6.68,23.28,,,,
1949,07/04/24 10:15:00 PM,6.69,23.22,,,,
1950,07/04/24 10:30:00 PM,6.69,23.20,,,,
1951,07/04/24 10:45:00 PM,6.70,23.16,,,,
1952,07/04/24 11:00:00 PM,6.69,23.10,,,,
1953,07/04/24 11:15:00 PM,6.71,23.00,,,,
1954,07/04/24 11:30:00 PM,6.72,22.88,,,,
1955,07/04/24 11:45:00 PM,6.74,22.78,,,,
1956,07/05/24 12:00:00 AM,6.75,22.62,,,,
1957,07/05/24 12:15:00 AM,6.75,22.52,,,,
1958,07/05/24 12:30:00 AM,6.77,22.46,,,,
1959,07/05/24 12:45:00 AM,6.77,22.36,,,,
1960,07/05/24 01:00:00 AM,6.78,22.28,,,,
1961,07/05/24 01:15:00 AM,6.79,22.28,,,,
1962,07/05/24 01:30:00 AM,6.81,22.26,,,,
1963,07/05/24 01:45:00 AM,6.80,22.22,,,,
1964,07/05/24 02:00:00 AM,6.80,22.22,,,,
1965,07/05/24 02:15:00 AM,6.80,22.16,,,,
1966,07/05/24 02:30:00 AM,6.80,22.14,,,,
1967,07/05/24 02:45:00 AM,6.82,22.08,,,,
1968,07/05/24 03:00:00 AM,6.82,22.02,,,,
1969,07/05/24 03:15:00 AM,6.82,22.02,,,,
1970,07/05/24 03:30:00 AM,6.83,22.00,,,,
1971,07/05/24 03:45:00 AM,6.84,21.98,,,,
1972,07/05/24 04:00:00 AM,6.84,21.92,,,,
1973,07/05/24 04:15:00 AM,6.84,21.82,,,,
1974,07/05/24 04:30:00 AM,6.85,21.76,,,,
1975,07/05/24 04:45:00 AM,6.87,21.70,,,,
1976,07/05/24 05:00:00 AM,6.87,21.66,,,,
1977,07/05/24 05:15:00 AM,6.87,21.64,,,,
1978,07/05/24 05:30:00 AM,6.85,21.64,,,,
1979,07/05/24 05:45:00 AM,6.87,21.68,,,,
1980,07/05/24 06:00:00 AM,6.86,21.74,,,,
1981,07/05/24 06:15:00 AM,6.86,21.80,,,,
1982,07/05/24 06:30:00 AM,6.86,21.90,,,,
1983,07/05/24 06:45:00 AM,6.84,22.04,,,,
1984,07/05/24 07:00:00 AM,6.83,22.30,,,,
1985,07/05/24 07:15:00 AM,6.78,22.60,,,,
1986,07/05/24 07:30:00 AM,6.77,22.90,,,,
1987,07/05/24 07:45:00 AM,6.75,23.26,,,,
1988,07/05/24 08:00:00 AM,6.70,23.76,,,,
1989,07/05/24 08:15:00 AM,6.70,24.18,,,,
1990,07/05/24 08:30:00 AM,6.65,24.56,,,,
1991,07/05/24 08:45:00 AM,6.62,25.04,,,,
1992,07/05/24 09:00:00 AM,6.57,25.38,,,,
1993,07/05/24 09:15:00 AM,6.53,25.60,,,,
1994,07/05/24 09:30:00 AM,6.51,25.94,,,,
1995,07/05/24 09:45:00 AM,6.47,26.20,,,,
1996,07/05/24 10:00:00 AM,6.43,26.74,,,,
1997,07/05/24 10:15:00 AM,6.38,27.04,,,,
1998,07/05/24 10:30:00 AM,6.34,27.52,,,,
1999,07/05/24 10:45:00 AM,6.29,27.72,,,,
2000,07/05/24 11:00:00 AM,6.29,27.92,,,,
2001,07/05/24 11:15:00 AM,6.28,27.92,,,,
2002,07/05/24 11:30:00 AM,6.26,27.94,,,,
2003,07/05/24 11:45:00 AM,6.26,28.06,,,,
2004,07/05/24 12:00:00 PM,6.24,28.44,,,,
2005,07/05/24 12:15:00 PM,6.19,28.90,,,,
2006,07/05/24 12:30:00 PM,6.17,29.26,,,,
2007,07/05/24 12:45:00 PM,6.15,29.64,,,,
2008,07/05/24 01:00:00 PM,6.10,29.86,,,,
2009,07/05/24 01:15:00 PM,6.09,29.96,,,,
2010,07/05/24 01:30:00 PM,6.08,30.26,,,,
2011,07/05/24 01:45:00 PM,6.06,30.46,,,,
2012,07/05/24 02:00:00 PM,6.05,30.42,,,,
2013,07/05/24 02:15:00 PM,6.05,30.22,,,,
2014,07/05/24 02:30:00 PM,6.04,29.78,,,,
2015,07/05/24 02:45:00 PM,6.10,29.32,,,,
2016,07/05/24 03:00:00 PM,6.19,29.16,,,,
2017,07/05/24 03:15:00 PM,6.16,29.42,,,,
2018,07/05/24 03:30:00 PM,6.14,29.38,,,,
2019,07/05/24 03:45:00 PM,6.12,29.32,,,,
2020,07/05/24 04:00:00 PM,6.13,28.96,,,,
2021,07/05/24 04:15:00 PM,6.13,28.58,,,,
2022,07/05/24 04:30:00 PM,6.19,28.10,,,,
2023,07/05/24 04:45:00 PM,6.21,27.48,,,,
2024,07/05/24 05:00:00 PM,6.28,26.88,,,,
2025,07/05/24 05:15:00 PM,6.34,26.26,,,,
2026,07/05/24 05:30:00 PM,6.39,25.70,,,,
2027,07/05/24 05:45:00 PM,6.46,25.32,,,,
2028,07/05/24 06:00:00 PM,6.49,25.00,,,,
2029,07/05/24 06:15:00 PM,6.53,24.76,,,,
2030,07/05/24 06:30:00 PM,6.54,24.60,,,,
2031,07/05/24 06:45:00 PM,6.58,24.40,,,,
2032,07/05/24 07:00:00 PM,6.59,24.30,,,,
2033,07/05/24 07:15:00 PM,6.61,24.12,,,,
2034,07/05/24 07:30:00 PM,6.62,24.04,,,,
2035,07/05/24 07:45:00 PM,6.62,24.08,,,,
2036,07/05/24 08:00:00 PM,6.63,24.06,,,,
2037,07/05/24 08:15:00 PM,6.63,23.98,,,,
2038,07/05/24 08:30:00 PM,6.63,23.94,,,,
2039,07/05/24 08:45:00 PM,6.64,23.86,,,,
2040,07/05/24 09:00:00 PM,6.65,23.82,,,,
2041,07/05/24 09:15:00 PM,6.65,23.82,,,,
2042,07/05/24 09:30:00 PM,6.64,23.82,,,,
2043,07/05/24 09:45:00 PM,6.65,23.76,,,,
2044,07/05/24 10:00:00 PM,6.66,23.70,,,,
2045,07/05/24 10:15:00 PM,6.65,23.62,,,,
2046,07/05/24 10:30:00 PM,6.65,23.64,,,,
2047,07/05/24 10:45:00 PM,6.65,23.66,,,,
2048,07/05/24 11:00:00 PM,6.65,23.66,,,,
2049,07/05/24 11:15:00 PM,6.66,23.52,,,,
2050,07/05/24 11:30:00 PM,6.75,22.60,,,,
2051,07/05/24 11:45:00 PM,6.78,22.40,,,,
2052,07/06/24 12:00:00 AM,6.78,22.36,,,,
2053,07/06/24 12:15:00 AM,6.78,22.40,,,,
2054,07/06/24 12:30:00 AM,6.76,22.44,,,,
2055,07/06/24 12:45:00 AM,6.76,22.40,,,,
2056,07/06/24 01:00:00 AM,6.78,22.36,,,,
2057,07/06/24 01:15:00 AM,6.78,22.36,,,,
2058,07/06/24 01:30:00 AM,6.77,22.36,,,,
2059,07/06/24 01:45:00 AM,6.78,22.34,,,,
2060,07/06/24 02:00:00 AM,6.77,22.34,,,,
2061,07/06/24 02:15:00 AM,6.78,22.36,,,,
2062,07/06/24 02:30:00 AM,6.76,22.34,,,,
2063,07/06/24 02:45:00 AM,6.78,22.34,,,,
2064,07/06/24 03:00:00 AM,6.77,22.34,,,,
2065,07/06/24 03:15:00 AM,6.77,22.32,,,,
2066,07/06/24 03:30:00 AM,6.76,22.34,,,,
2067,07/06/24 03:45:00 AM,6.78,22.34,,,,
2068,07/06/24 04:00:00 AM,6.77,22.32,,,,
2069,07/06/24 04:15:00 AM,6.79,22.28,,,,
2070,07/06/24 04:30:00 AM,6.79,22.24,,,,
2071,07/06/24 04:45:00 AM,6.79,22.20,,,,
2072,07/06/24 05:00:00 AM,6.80,22.12,,,,
2073,07/06/24 05:15:00 AM,6.82,22.06,,,,
2074,07/06/24 05:30:00 AM,6.82,22.04,,,,
2075,07/06/24 05:45:00 AM,6.83,22.06,,,,
2076,07/06/24 06:00:00 AM,6.82,22.12,,,,
2077,07/06/24 06:15:00 AM,6.81,22.22,,,,
2078,07/06/24 06:30:00 AM,6.80,22.28,,,,
2079,07/06/24 06:45:00 AM,6.79,22.38,,,,
2080,07/06/24 07:00:00 AM,6.77,22.48,,,,
2081,07/06/24 07:15:00 AM,6.76,22.62,,,,
2082,07/06/24 07:30:00 AM,6.75,22.86,,,,
2083,07/06/24 07:45:00 AM,6.71,23.00,,,,
2084,07/06/24 08:00:00 AM,6.70,23.18,,,,
2085,07/06/24 08:15:00 AM,6.68,23.42,,,,
2086,07/06/24 08:30:00 AM,6.64,23.68,,,,
2087,07/06/24 08:45:00 AM,6.60,24.06,,,,
2088,07/06/24 09:00:00 AM,6.56,24.52,,,,
2089,07/06/24 09:15:00 AM,6.51,24.98,,,,
2090,07/06/24 09:30:00 AM,6.47,25.20,,,,
2091,07/06/24 09:45:00 AM,6.46,25.34,,,,
2092,07/06/24 10:00:00 AM,6.47,25.32,,,,
2093,07/06/24 10:15:00 AM,6.47,25.26,,,,
2094,07/06/24 10:30:00 AM,6.46,25.34,,,,
2095,07/06/24 10:45:00 AM,6.44,25.56,,,,
2096,07/06/24 11:00:00 AM,6.36,26.26,,,,
2097,07/06/24 11:15:00 AM,6.29,26.90,,,,
2098,07/06/24 11:30:00 AM,6.28,27.06,,,,
2099,07/06/24 11:45:00 AM,6.24,27.36,,,,
2100,07/06/24 12:00:00 PM,6.19,27.58,,,,
2101,07/06/24 12:15:00 PM,6.19,27.88,,,,
2102,07/06/24 12:30:00 PM,6.22,27.88,,,,
2103,07/06/24 12:45:00 PM,6.24,27.94,,,,
2104,07/06/24 01:00:00 PM,6.19,28.10,,,,
2105,07/06/24 01:15:00 PM,6.20,28.24,,,,
2106,07/06/24 01:30:00 PM,6.20,28.40,,,,
2107,07/06/24 01:45:00 PM,6.19,28.42,,,,
2108,07/06/24 02:00:00 PM,6.14,28.50,,,,
2109,07/06/24 02:15:00 PM,6.19,28.26,,,,
2110,07/06/24 02:30:00 PM,6.21,28.20,,,,
2111,07/06/24 02:45:00 PM,6.19,27.80,,,,
2112,07/06/24 03:00:00 PM,6.25,26.96,,,,
2113,07/06/24 03:15:00 PM,6.32,26.34,,,,
2114,07/06/24 03:30:00 PM,6.38,26.00,,,,
2115,07/06/24 03:45:00 PM,6.41,25.80,,,,
2116,07/06/24 04:00:00 PM,6.42,25.86,,,,
2117,07/06/24 04:15:00 PM,6.44,25.60,,,,
2118,07/06/24 04:30:00 PM,6.49,25.32,,,,
2119,07/06/24 04:45:00 PM,6.50,24.94,,,,
2120,07/06/24 05:00:00 PM,6.54,24.48,,,,
2121,07/06/24 05:15:00 PM,6.60,24.00,,,,
2122,07/06/24 05:30:00 PM,6.63,23.66,,,,
2123,07/06/24 05:45:00 PM,6.63,23.50,,,,
2124,07/06/24 06:00:00 PM,6.65,23.36,,,,
2125,07/06/24 06:15:00 PM,6.67,23.24,,,,
2126,07/06/24 06:30:00 PM,6.67,23.16,,,,
2127,07/06/24 06:45:00 PM,6.70,23.06,,,,
2128,07/06/24 07:00:00 PM,6.69,23.00,,,,
2129,07/06/24 07:15:00 PM,6.69,22.96,,,,
2130,07/06/24 07:30:00 PM,6.71,22.90,,,,
2131,07/06/24 07:45:00 PM,6.72,22.86,,,,
2132,07/06/24 08:00:00 PM,6.75,22.72,,,,
2133,07/06/24 08:15:00 PM,6.74,22.68,,,,
2134,07/06/24 08:30:00 PM,6.74,22.66,,,,
2135,07/06/24 08:45:00 PM,6.75,22.64,,,,
2136,07/06/24 09:00:00 PM,6.75,22.64,,,,
2137,07/06/24 09:15:00 PM,6.75,22.62,,,,
2138,07/06/24 09:30:00 PM,6.75,22.56,,,,
2139,07/06/24 09:45:00 PM,6.75,22.56,,,,
2140,07/06/24 10:00:00 PM,6.75,22.58,,,,
2141,07/06/24 10:15:00 PM,6.75,22.58,,,,
2142,07/06/24 10:30:00 PM,6.75,22.58,,,,
2143,07/06/24 10:45:00 PM,6.75,22.54,,,,
2144,07/06/24 11:00:00 PM,6.78,22.36,,,,
2145,07/06/24 11:15:00 PM,6.78,22.30,,,,
2146,07/06/24 11:30:00 PM,6.78,22.30,,,,
2147,07/06/24 11:45:00 PM,6.78,22.30,,,,
2148,07/07/24 12:00:00 AM,6.79,22.24,,,,
2149,07/07/24 12:15:00 AM,6.79,22.22,,,,
2150,07/07/24 12:30:00 AM,6.80,22.16,,,,
2151,07/07/24 12:45:00 AM,6.80,22.10,,,,
2152,07/07/24 01:00:00 AM,6.80,22.08,,,,
2153,07/07/24 01:15:00 AM,6.81,22.04,,,,
2154,07/07/24 01:30:00 AM,6.80,22.04,,,,
2155,07/07/24 01:45:00 AM,6.82,22.00,,,,
2156,07/07/24 02:00:00 AM,6.82,21.90,,,,
2157,07/07/24 02:15:00 AM,6.83,21.90,,,,
2158,07/07/24 02:30:00 AM,6.82,21.94,,,,
2159,07/07/24 02:45:00 AM,6.81,21.96,,,,
2160,07/07/24 03:00:00 AM,6.83,21.94,,,,
2161,07/07/24 03:15:00 AM,6.83,21.90,,,,
2162,07/07/24 03:30:00 AM,6.83,21.90,,,,
2163,07/07/24 03:45:00 AM,6.82,21.88,,,,
2164,07/07/24 04:00:00 AM,6.83,21.88,,,,
2165,07/07/24 04:15:00 AM,6.84,21.86,,,,
2166,07/07/24 04:30:00 AM,6.84,21.88,,,,
2167,07/07/24 04:45:00 AM,6.84,21.80,,,,
2168,07/07/24 05:00:00 AM,6.85,21.74,,,,
2169,07/07/24 05:15:00 AM,6.85,21.68,,,,
2170,07/07/24 05:30:00 AM,6.86,21.70,,,,
2171,07/07/24 05:45:00 AM,6.84,21.76,,,,
2172,07/07/24 06:00:00 AM,6.85,21.82,,,,
2173,07/07/24 06:15:00 AM,6.84,21.92,,,,
2174,07/07/24 06:30:00 AM,6.83,22.04,,,,
2175,07/07/24 06:45:00 AM,6.81,22.16,,,,
2176,07/07/24 07:00:00 AM,6.80,22.26,,,,
2177,07/07/24 07:15:00 AM,6.79,22.34,,,,
2178,07/07/24 07:30:00 AM,6.78,22.42,,,,
2179,07/07/24 07:45:00 AM,6.75,22.50,,,,
2180,07/07/24 08:00:00 AM,6.77,22.60,,,,
2181,07/07/24 08:15:00 AM,6.75,22.76,,,,
2182,07/07/24 08:30:00 AM,6.74,22.92,,,,
2183,07/07/24 08:45:00 AM,6.71,23.08,,,,
2184,07/07/24 09:00:00 AM,6.68,23.28,,,,
2185,07/07/24 09:15:00 AM,6.65,23.58,,,,
2186,07/07/24 09:30:00 AM,6.63,24.00,,,,
2187,07/07/24 09:45:00 AM,6.63,24.14,,,,
2188,07/07/24 10:00:00 AM,6.63,24.10,,,,
2189,07/07/24 10:15:00 AM,6.63,24.16,,,,
2190,07/07/24 10:30:00 AM,6.63,24.32,,,,
2191,07/07/24 10:45:00 AM,6.56,25.00,,,,
2192,07/07/24 11:00:00 AM,6.54,25.60,,,,
2193,07/07/24 11:15:00 AM,6.46,26.20,,,,
2194,07/07/24 11:30:00 AM,6.47,27.04,,,,
2195,07/07/24 11:45:00 AM,6.36,27.18,,,,
2196,07/07/24 12:00:00 PM,6.40,26.92,,,,
2197,07/07/24 12:15:00 PM,6.39,26.98,,,,
2198,07/07/24 12:30:00 PM,6.40,26.84,,,,
2199,07/07/24 12:45:00 PM,6.44,27.32,,,,
2200,07/07/24 01:00:00 PM,6.37,27.88,,,,
2201,07/07/24 01:15:00 PM,6.30,27.78,,,,
2202,07/07/24 01:30:00 PM,6.32,27.70,,,,
2203,07/07/24 01:45:00 PM,6.30,27.52,,,,
2204,07/07/24 02:00:00 PM,6.35,27.44,,,,
2205,07/07/24 02:15:00 PM,6.33,27.76,,,,
2206,07/07/24 02:30:00 PM,6.31,27.92,,,,
2207,07/07/24 02:45:00 PM,6.33,28.02,,,,
2208,07/07/24 03:00:00 PM,6.30,27.90,,,,
2209,07/07/24 03:15:00 PM,6.30,27.82,,,,
2210,07/07/24 03:30:00 PM,6.30,27.68,,,,
2211,07/07/24 03:45:00 PM,6.28,27.38,,,,
2212,07/07/24 04:00:00 PM,6.31,27.00,,,,
2213,07/07/24 04:15:00 PM,6.37,26.74,,,,
2214,07/07/24 04:30:00 PM,6.37,26.56,,,,
2215,07/07/24 04:45:00 PM,6.40,26.20,,,,
2216,07/07/24 05:00:00 PM,6.41,25.78,,,,
2217,07/07/24 05:15:00 PM,6.45,25.32,,,,
2218,07/07/24 05:30:00 PM,6.48,24.86,,,,
2219,07/07/24 05:45:00 PM,6.54,24.56,,,,
2220,07/07/24 06:00:00 PM,6.56,24.46,,,,
2221,07/07/24 06:15:00 PM,6.57,24.34,,,,
2222,07/07/24 06:30:00 PM,6.59,24.26,,,,
2223,07/07/24 06:45:00 PM,6.61,24.20,,,,
2224,07/07/24 07:00:00 PM,6.59,24.14,,,,
2225,07/07/24 07:15:00 PM,6.58,24.06,,,,
2226,07/07/24 07:30:00 PM,6.60,23.88,,,,
2227,07/07/24 07:45:00 PM,6.60,23.76,,,,
2228,07/07/24 08:00:00 PM,6.62,23.56,,,,
2229,07/07/24 08:15:00 PM,6.65,23.40,,,,
2230,07/07/24 08:30:00 PM,6.66,23.34,,,,
2231,07/07/24 08:45:00 PM,6.65,23.34,,,,
2232,07/07/24 09:00:00 PM,6.65,23.36,,,,
2233,07/07/24 09:15:00 PM,6.65,23.36,,,,
2234,07/07/24 09:30:00 PM,6.65,23.34,,,,
2235,07/07/24 09:45:00 PM,6.66,23.30,,,,
2236,07/07/24 10:00:00 PM,6.68,23.12,,,,
2237,07/07/24 10:15:00 PM,6.70,22.88,,,,
2238,07/07/24 10:30:00 PM,6.74,22.76,,,,
2239,07/07/24 10:45:00 PM,6.75,22.68,,,,
2240,07/07/24 11:00:00 PM,6.75,22.58,,,,
2241,07/07/24 11:15:00 PM,6.76,22.52,,,,
2242,07/07/24 11:30:00 PM,6.78,22.38,,,,
2243,07/07/24 11:45:00 PM,6.79,22.28,,,,
2244,07/08/24 12:00:00 AM,6.79,22.22,,,,
2245,07/08/24 12:15:00 AM,6.80,22.18,,,,
2246,07/08/24 12:30:00 AM,6.80,22.18,,,,
2247,07/08/24 12:45:00 AM,6.79,22.22,,,,
2248,07/08/24 01:00:00 AM,6.79,22.26,,,,
2249,07/08/24 01:15:00 AM,6.78,22.32,,,,
2250,07/08/24 01:30:00 AM,6.77,22.32,,,,
2251,07/08/24 01:45:00 AM,6.78,22.30,,,,
2252,07/08/24 02:00:00 AM,6.77,22.30,,,,
2253,07/08/24 02:15:00 AM,6.78,22.28,,,,
2254,07/08/24 02:30:00 AM,6.79,22.18,,,,
2255,07/08/24 02:45:00 AM,6.80,22.08,,,,
2256,07/08/24 03:00:00 AM,6.83,21.98,,,,
2257,07/08/24 03:15:00 AM,6.84,21.88,,,,
2258,07/08/24 03:30:00 AM,6.84,21.84,,,,
2259,07/08/24 03:45:00 AM,6.85,21.80,,,,
2260,07/08/24 04:00:00 AM,6.86,21.68,,,,
2261,07/08/24 04:15:00 AM,6.86,21.68,,,,
2262,07/08/24 04:30:00 AM,6.85,21.74,,,,
2263,07/08/24 04:45:00 AM,6.84,21.76,,,,
2264,07/08/24 05:00:00 AM,6.84,21.76,,,,
2265,07/08/24 05:15:00 AM,6.84,21.78,,,,
2266,07/08/24 05:30:00 AM,6.84,21.80,,,,
2267,07/08/24 05:45:00 AM,6.84,21.80,,,,
2268,07/08/24 06:00:00 AM,6.85,21.80,,,,
2269,07/08/24 06:15:00 AM,6.85,21.80,,,,
2270,07/08/24 06:30:00 AM,6.86,21.80,,,,
2271,07/08/24 06:45:00 AM,6.85,21.84,,,,
2272,07/08/24 07:00:00 AM,6.85,21.88,,,,
2273,07/08/24 07:15:00 AM,6.84,21.94,,,,
2274,07/08/24 07:30:00 AM,6.82,22.08,,,,
2275,07/08/24 07:45:00 AM,6.80,22.26,,,,
2276,07/08/24 08:00:00 AM,6.79,22.48,,,,
2277,07/08/24 08:15:00 AM,6.76,22.84,,,,
2278,07/08/24 08:30:00 AM,6.70,23.16,,,,
2279,07/08/24 08:45:00 AM,6.70,23.46,,,,
2280,07/08/24 09:00:00 AM,6.68,23.94,,,,
2281,07/08/24 09:15:00 AM,6.65,25.92,,,,
2282,07/08/24 09:30:00 AM,6.44,28.20,,,,
2283,07/08/24 09:45:00 AM,6.24,30.12,,,,
2284,07/08/24 10:00:00 AM,6.04,31.54,,,,
2285,07/08/24 10:15:00 AM,5.90,32.82,,,,
2286,07/08/24 10:30:00 AM,5.71,34.24,,,,
2287,07/08/24 10:45:00 AM,5.60,35.58,,,,
2288,07/08/24 11:00:00 AM,5.54,36.02,,,,
2289,07/08/24 11:15:00 AM,5.55,35.74,,,,
2290,07/08/24 11:30:00 AM,5.60,35.30,,,,
2291,07/08/24 11:45:00 AM,5.66,34.96,,,,
2292,07/08/24 12:00:00 PM,5.73,34.66,,,,
2293,07/08/24 12:15:00 PM,5.72,34.02,,,,
2294,07/08/24 12:30:00 PM,5.79,33.64,,,,
2295,07/08/24 12:45:00 PM,5.83,33.76,,,,
2296,07/08/24 01:00:00 PM,5.79,33.54,,,,
2297,07/08/24 01:15:00 PM,5.82,33.06,,,,
2298,07/08/24 01:30:00 PM,5.87,32.42,,,,
2299,07/08/24 01:45:00 PM,5.86,32.38,,,,
2300,07/08/24 02:00:00 PM,5.89,32.14,,,,
2301,07/08/24 02:15:00 PM,5.89,31.98,,,,
2302,07/08/24 02:30:00 PM,5.93,31.72,,,,
2303,07/08/24 02:45:00 PM,5.97,31.48,,,,
2304,07/08/24 03:00:00 PM,6.01,31.26,,,,
2305,07/08/24 03:15:00 PM,6.03,31.24,,,,
2306,07/08/24 03:30:00 PM,6.02,31.04,,,,
2307,07/08/24 03:45:00 PM,6.06,31.08,,,,
2308,07/08/24 04:00:00 PM,6.01,31.00,,,,
2309,07/08/24 04:15:00 PM,5.99,30.84,,,,
2310,07/08/24 04:30:00 PM,6.00,30.34,,,,
2311,07/08/24 04:45:00 PM,6.01,29.54,,,,
2312,07/08/24 05:00:00 PM,6.10,28.70,,,,
2313,07/08/24 05:15:00 PM,6.16,27.82,,,,
2314,07/08/24 05:30:00 PM,6.26,27.00,,,,
2315,07/08/24 05:45:00 PM,6.32,26.32,,,,
2316,07/08/24 06:00:00 PM,6.38,25.94,,,,
2317,07/08/24 06:15:00 PM,6.45,25.50,,,,
2318,07/08/24 06:30:00 PM,6.49,25.16,,,,
2319,07/08/24 06:45:00 PM,6.51,24.76,,,,
2320,07/08/24 07:00:00 PM,6.56,24.62,,,,
2321,07/08/24 07:15:00 PM,6.57,24.48,,,,
2322,07/08/24 07:30:00 PM,6.59,24.30,,,,
2323,07/08/24 07:45:00 PM,6.59,24.24,,,,
2324,07/08/24 08:00:00 PM,6.58,24.14,,,,
2325,07/08/24 08:15:00 PM,6.60,23.98,,,,
2326,07/08/24 08:30:00 PM,6.61,23.86,,,,
2327,07/08/24 08:45:00 PM,6.61,23.82,,,,
2328,07/08/24 09:00:00 PM,6.63,23.74,,,,
