"Plot Title: CANUACON061524"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20835570, SEN S/N: 20835570)","Temp, °C (LGR S/N: 20835570, SEN S/N: 20835570)","Coupler Detached (LGR S/N: 20835570)","Coupler Attached (LGR S/N: 20835570)","Host Connected (LGR S/N: 20835570)","Stopped (LGR S/N: 20835570)","End Of File (LGR S/N: 20835570)"
1807,07/04/24 06:15:00 AM,97.2,23.58,,,,,
1808,07/04/24 06:30:00 AM,97.9,23.57,,,,,
1809,07/04/24 06:45:00 AM,98.4,23.57,,,,,
1810,07/04/24 07:00:00 AM,99.0,23.55,,,,,
1811,07/04/24 07:15:00 AM,99.6,23.55,,,,,
1812,07/04/24 07:30:00 AM,100.1,23.55,,,,,
1813,07/04/24 07:45:00 AM,100.7,23.55,,,,,
1814,07/04/24 08:00:00 AM,101.2,23.57,,,,,
1815,07/04/24 08:15:00 AM,101.7,23.57,,,,,
1816,07/04/24 08:30:00 AM,102.3,23.58,,,,,
1817,07/04/24 08:45:00 AM,102.7,23.61,,,,,
1818,07/04/24 09:00:00 AM,103.4,23.64,,,,,
1819,07/04/24 09:15:00 AM,104.0,23.67,,,,,
1820,07/04/24 09:30:00 AM,104.5,23.69,,,,,
1821,07/04/24 09:45:00 AM,104.9,23.70,,,,,
1822,07/04/24 10:00:00 AM,105.5,23.71,,,,,
1823,07/04/24 10:15:00 AM,106.0,23.72,,,,,
1824,07/04/24 10:30:00 AM,106.4,23.74,,,,,
1825,07/04/24 10:45:00 AM,107.0,23.78,,,,,
1826,07/04/24 11:00:00 AM,107.4,23.80,,,,,
1827,07/04/24 11:15:00 AM,107.9,23.85,,,,,
1828,07/04/24 11:30:00 AM,108.4,23.91,,,,,
1829,07/04/24 11:45:00 AM,108.9,23.95,,,,,
1830,07/04/24 12:00:00 PM,109.2,23.97,,,,,
1831,07/04/24 12:15:00 PM,109.7,24.01,,,,,
1832,07/04/24 12:30:00 PM,110.0,24.02,,,,,
1833,07/04/24 12:45:00 PM,110.5,24.04,,,,,
1834,07/04/24 01:00:00 PM,110.9,24.09,,,,,
1835,07/04/24 01:15:00 PM,111.3,24.10,,,,,
1836,07/04/24 01:30:00 PM,111.6,24.13,,,,,
1837,07/04/24 01:45:00 PM,112.0,24.14,,,,,
1838,07/04/24 02:00:00 PM,112.4,24.15,,,,,
1839,07/04/24 02:15:00 PM,112.7,24.15,,,,,
1840,07/04/24 02:30:00 PM,113.0,24.16,,,,,
1841,07/04/24 02:45:00 PM,113.3,24.17,,,,,
1842,07/04/24 03:00:00 PM,113.7,24.17,,,,,
1843,07/04/24 03:15:00 PM,114.1,24.19,,,,,
1844,07/04/24 03:30:00 PM,114.4,24.20,,,,,
1845,07/04/24 03:45:00 PM,114.7,24.21,,,,,
1846,07/04/24 04:00:00 PM,115.1,24.21,,,,,
1847,07/04/24 04:15:00 PM,115.4,24.21,,,,,
1848,07/04/24 04:30:00 PM,115.8,24.20,,,,,
1849,07/04/24 04:45:00 PM,116.2,24.20,,,,,
1850,07/04/24 05:00:00 PM,116.6,24.20,,,,,
1851,07/04/24 05:15:00 PM,116.9,24.20,,,,,
1852,07/04/24 05:30:00 PM,117.4,24.19,,,,,
1853,07/04/24 05:45:00 PM,117.7,24.19,,,,,
1854,07/04/24 06:00:00 PM,118.1,24.17,,,,,
1855,07/04/24 06:15:00 PM,118.5,24.16,,,,,
1856,07/04/24 06:30:00 PM,118.9,24.15,,,,,
1857,07/04/24 06:45:00 PM,119.4,24.15,,,,,
1858,07/04/24 07:00:00 PM,119.7,24.14,,,,,
1859,07/04/24 07:15:00 PM,120.1,24.14,,,,,
1860,07/04/24 07:30:00 PM,120.6,24.13,,,,,
1861,07/04/24 07:45:00 PM,121.2,24.12,,,,,
1862,07/04/24 08:00:00 PM,121.7,24.10,,,,,
1863,07/04/24 08:15:00 PM,122.2,24.09,,,,,
1864,07/04/24 08:30:00 PM,122.8,24.09,,,,,
1865,07/04/24 08:45:00 PM,123.4,24.08,,,,,
1866,07/04/24 09:00:00 PM,123.9,24.08,,,,,
1867,07/04/24 09:15:00 PM,124.6,24.07,,,,,
1868,07/04/24 09:30:00 PM,125.4,24.06,,,,,
1869,07/04/24 09:45:00 PM,126.2,24.06,,,,,
1870,07/04/24 10:00:00 PM,127.0,24.03,,,,,
1871,07/04/24 10:15:00 PM,127.7,24.02,,,,,
1872,07/04/24 10:30:00 PM,128.2,24.01,,,,,
1873,07/04/24 10:45:00 PM,128.7,24.00,,,,,
1874,07/04/24 11:00:00 PM,129.1,24.00,,,,,
1875,07/04/24 11:15:00 PM,129.3,23.98,,,,,
1876,07/04/24 11:30:00 PM,129.7,23.97,,,,,
1877,07/04/24 11:45:00 PM,129.9,23.96,,,,,
1878,07/05/24 12:00:00 AM,130.2,23.95,,,,,
1879,07/05/24 12:15:00 AM,130.5,23.94,,,,,
1880,07/05/24 12:30:00 AM,130.8,23.92,,,,,
1881,07/05/24 12:45:00 AM,131.1,23.91,,,,,
1882,07/05/24 01:00:00 AM,131.3,23.89,,,,,
1883,07/05/24 01:15:00 AM,131.6,23.88,,,,,
1884,07/05/24 01:30:00 AM,131.8,23.86,,,,,
1885,07/05/24 01:45:00 AM,132.0,23.85,,,,,
1886,07/05/24 02:00:00 AM,132.1,23.84,,,,,
1887,07/05/24 02:15:00 AM,132.3,23.83,,,,,
1888,07/05/24 02:30:00 AM,132.3,23.80,,,,,
1889,07/05/24 02:45:00 AM,132.6,23.79,,,,,
1890,07/05/24 03:00:00 AM,132.6,23.78,,,,,
1891,07/05/24 03:15:00 AM,132.9,23.77,,,,,
1892,07/05/24 03:30:00 AM,133.0,23.74,,,,,
1893,07/05/24 03:45:00 AM,133.1,23.74,,,,,
1894,07/05/24 04:00:00 AM,133.2,23.73,,,,,
1895,07/05/24 04:15:00 AM,133.3,23.72,,,,,
1896,07/05/24 04:30:00 AM,133.5,23.71,,,,,
1897,07/05/24 04:45:00 AM,133.6,23.69,,,,,
1898,07/05/24 05:00:00 AM,133.7,23.66,,,,,
1899,07/05/24 05:15:00 AM,133.8,23.65,,,,,
1900,07/05/24 05:30:00 AM,133.9,23.64,,,,,
1901,07/05/24 05:45:00 AM,134.1,23.63,,,,,
1902,07/05/24 06:00:00 AM,134.1,23.61,,,,,
1903,07/05/24 06:15:00 AM,134.4,23.60,,,,,
1904,07/05/24 06:30:00 AM,134.6,23.60,,,,,
1905,07/05/24 06:45:00 AM,134.7,23.59,,,,,
1906,07/05/24 07:00:00 AM,134.8,23.59,,,,,
1907,07/05/24 07:15:00 AM,134.9,23.60,,,,,
1908,07/05/24 07:30:00 AM,135.0,23.60,,,,,
1909,07/05/24 07:45:00 AM,135.2,23.60,,,,,
1910,07/05/24 08:00:00 AM,135.4,23.61,,,,,
1911,07/05/24 08:15:00 AM,135.6,23.63,,,,,
1912,07/05/24 08:30:00 AM,135.7,23.64,,,,,
1913,07/05/24 08:45:00 AM,135.9,23.64,,,,,
1914,07/05/24 09:00:00 AM,136.2,23.66,,,,,
1915,07/05/24 09:15:00 AM,136.3,23.67,,,,,
1916,07/05/24 09:30:00 AM,136.5,23.69,,,,,
1917,07/05/24 09:45:00 AM,136.7,23.70,,,,,
1918,07/05/24 10:00:00 AM,136.9,23.72,,,,,
1919,07/05/24 10:15:00 AM,137.1,23.73,,,,,
1920,07/05/24 10:30:00 AM,137.4,23.76,,,,,
1921,07/05/24 10:45:00 AM,137.6,23.78,,,,,
1922,07/05/24 11:00:00 AM,137.7,23.80,,,,,
1923,07/05/24 11:15:00 AM,137.9,23.83,,,,,
1924,07/05/24 11:30:00 AM,138.2,23.86,,,,,
1925,07/05/24 11:45:00 AM,138.4,23.90,,,,,
1926,07/05/24 12:00:00 PM,138.7,23.95,,,,,
1927,07/05/24 12:15:00 PM,139.2,24.02,,,,,
1928,07/05/24 12:30:00 PM,139.5,24.08,,,,,
1929,07/05/24 12:45:00 PM,139.7,24.09,,,,,
1930,07/05/24 01:00:00 PM,139.9,24.10,,,,,
1931,07/05/24 01:15:00 PM,140.1,24.13,,,,,
1932,07/05/24 01:30:00 PM,140.3,24.15,,,,,
1933,07/05/24 01:45:00 PM,140.6,24.17,,,,,
1934,07/05/24 02:00:00 PM,140.9,24.20,,,,,
1935,07/05/24 02:15:00 PM,141.1,24.22,,,,,
1936,07/05/24 02:30:00 PM,141.3,24.23,,,,,
1937,07/05/24 02:45:00 PM,141.4,24.23,,,,,
1938,07/05/24 03:00:00 PM,141.7,24.23,,,,,
1939,07/05/24 03:15:00 PM,141.7,24.23,,,,,
1940,07/05/24 03:30:00 PM,142.0,24.23,,,,,
1941,07/05/24 03:45:00 PM,142.1,24.23,,,,,
1942,07/05/24 04:00:00 PM,142.3,24.23,,,,,
1943,07/05/24 04:15:00 PM,142.4,24.22,,,,,
1944,07/05/24 04:30:00 PM,142.6,24.22,,,,,
1945,07/05/24 04:45:00 PM,142.7,24.21,,,,,
1946,07/05/24 05:00:00 PM,142.9,24.21,,,,,
1947,07/05/24 05:15:00 PM,142.9,24.19,,,,,
1948,07/05/24 05:30:00 PM,143.0,24.17,,,,,
1949,07/05/24 05:45:00 PM,143.2,24.17,,,,,
1950,07/05/24 06:00:00 PM,143.2,24.15,,,,,
1951,07/05/24 06:15:00 PM,143.3,24.14,,,,,
1952,07/05/24 06:30:00 PM,143.4,24.13,,,,,
1953,07/05/24 06:45:00 PM,143.5,24.12,,,,,
1954,07/05/24 07:00:00 PM,143.7,24.10,,,,,
1955,07/05/24 07:15:00 PM,143.8,24.10,,,,,
1956,07/05/24 07:30:00 PM,143.9,24.09,,,,,
1957,07/05/24 07:45:00 PM,144.1,24.09,,,,,
1958,07/05/24 08:00:00 PM,144.1,24.08,,,,,
1959,07/05/24 08:15:00 PM,144.3,24.08,,,,,
1960,07/05/24 08:30:00 PM,144.4,24.08,,,,,
1961,07/05/24 08:45:00 PM,144.7,24.08,,,,,
1962,07/05/24 09:00:00 PM,144.8,24.07,,,,,
1963,07/05/24 09:15:00 PM,144.9,24.07,,,,,
1964,07/05/24 09:30:00 PM,145.1,24.06,,,,,
1965,07/05/24 09:45:00 PM,145.2,24.06,,,,,
1966,07/05/24 10:00:00 PM,145.3,24.04,,,,,
1967,07/05/24 10:15:00 PM,145.5,24.04,,,,,
1968,07/05/24 10:30:00 PM,145.6,24.03,,,,,
1969,07/05/24 10:45:00 PM,145.8,24.03,,,,,
1970,07/05/24 11:00:00 PM,145.8,24.02,,,,,
1971,07/05/24 11:15:00 PM,145.9,24.00,,,,,
1972,07/05/24 11:30:00 PM,145.9,23.94,,,,,
1973,07/05/24 11:45:00 PM,145.9,23.90,,,,,
1974,07/06/24 12:00:00 AM,145.8,23.84,,,,,
1975,07/06/24 12:15:00 AM,145.5,23.70,,,,,
1976,07/06/24 12:30:00 AM,146.1,23.79,,,,,
1977,07/06/24 12:45:00 AM,146.3,23.80,,,,,
1978,07/06/24 01:00:00 AM,145.8,23.70,,,,,
1979,07/06/24 01:15:00 AM,145.3,23.67,,,,,
1980,07/06/24 01:30:00 AM,144.3,23.70,,,,,
1981,07/06/24 01:45:00 AM,142.9,23.72,,,,,
1982,07/06/24 02:00:00 AM,137.7,23.74,,,,,
1983,07/06/24 02:15:00 AM,135.7,23.76,,,,,
1984,07/06/24 02:30:00 AM,128.7,23.77,,,,,
1985,07/06/24 02:45:00 AM,124.3,23.77,,,,,
1986,07/06/24 03:00:00 AM,121.3,23.77,,,,,
1987,07/06/24 03:15:00 AM,119.5,23.78,,,,,
1988,07/06/24 03:30:00 AM,117.8,23.77,,,,,
1989,07/06/24 03:45:00 AM,116.0,23.77,,,,,
1990,07/06/24 04:00:00 AM,113.8,23.76,,,,,
1991,07/06/24 04:15:00 AM,111.3,23.76,,,,,
1992,07/06/24 04:30:00 AM,109.7,23.76,,,,,
1993,07/06/24 04:45:00 AM,109.2,23.76,,,,,
1994,07/06/24 05:00:00 AM,110.3,23.74,,,,,
1995,07/06/24 05:15:00 AM,111.3,23.73,,,,,
1996,07/06/24 05:30:00 AM,112.2,23.72,,,,,
1997,07/06/24 05:45:00 AM,111.6,23.72,,,,,
1998,07/06/24 06:00:00 AM,111.6,23.70,,,,,
1999,07/06/24 06:15:00 AM,111.7,23.70,,,,,
2000,07/06/24 06:30:00 AM,111.9,23.69,,,,,
2001,07/06/24 06:45:00 AM,112.1,23.69,,,,,
2002,07/06/24 07:00:00 AM,112.3,23.67,,,,,
2003,07/06/24 07:15:00 AM,112.4,23.67,,,,,
2004,07/06/24 07:30:00 AM,112.5,23.67,,,,,
2005,07/06/24 07:45:00 AM,112.7,23.67,,,,,
2006,07/06/24 08:00:00 AM,112.8,23.67,,,,,
2007,07/06/24 08:15:00 AM,113.0,23.69,,,,,
2008,07/06/24 08:30:00 AM,113.2,23.70,,,,,
2009,07/06/24 08:45:00 AM,113.3,23.71,,,,,
2010,07/06/24 09:00:00 AM,113.5,23.72,,,,,
2011,07/06/24 09:15:00 AM,113.8,23.73,,,,,
2012,07/06/24 09:30:00 AM,114.0,23.74,,,,,
2013,07/06/24 09:45:00 AM,114.2,23.76,,,,,
2014,07/06/24 10:00:00 AM,114.4,23.77,,,,,
2015,07/06/24 10:15:00 AM,114.7,23.78,,,,,
2016,07/06/24 10:30:00 AM,26.4,23.83,,,,,
2017,07/06/24 10:45:00 AM,26.5,23.84,,,,,
2018,07/06/24 11:00:00 AM,26.8,23.86,,,,,
2019,07/06/24 11:15:00 AM,27.0,23.90,,,,,
2020,07/06/24 11:30:00 AM,27.4,23.95,,,,,
2021,07/06/24 11:45:00 AM,27.6,23.98,,,,,
2022,07/06/24 12:00:00 PM,27.8,24.02,,,,,
2023,07/06/24 12:15:00 PM,28.0,24.06,,,,,
2024,07/06/24 12:30:00 PM,28.2,24.07,,,,,
2025,07/06/24 12:45:00 PM,28.4,24.08,,,,,
2026,07/06/24 01:00:00 PM,28.6,24.10,,,,,
2027,07/06/24 01:15:00 PM,28.9,24.12,,,,,
2028,07/06/24 01:30:00 PM,29.0,24.14,,,,,
2029,07/06/24 01:45:00 PM,31.9,24.17,,,,,
2030,07/06/24 02:00:00 PM,32.3,24.20,,,,,
2031,07/06/24 02:15:00 PM,32.7,24.21,,,,,
2032,07/06/24 02:30:00 PM,33.0,24.21,,,,,
2033,07/06/24 02:45:00 PM,33.2,24.22,,,,,
2034,07/06/24 03:00:00 PM,33.4,24.23,,,,,
2035,07/06/24 03:15:00 PM,33.7,24.23,,,,,
2036,07/06/24 03:30:00 PM,33.9,24.25,,,,,
2037,07/06/24 03:45:00 PM,34.3,24.25,,,,,
2038,07/06/24 04:00:00 PM,34.5,24.26,,,,,
2039,07/06/24 04:15:00 PM,34.8,24.26,,,,,
2040,07/06/24 04:30:00 PM,35.0,24.25,,,,,
2041,07/06/24 04:45:00 PM,35.2,24.23,,,,,
2042,07/06/24 05:00:00 PM,35.5,24.22,,,,,
2043,07/06/24 05:15:00 PM,35.6,24.20,,,,,
2044,07/06/24 05:30:00 PM,35.8,24.17,,,,,
2045,07/06/24 05:45:00 PM,36.2,24.15,,,,,
2046,07/06/24 06:00:00 PM,36.4,24.13,,,,,
2047,07/06/24 06:15:00 PM,36.8,24.10,,,,,
2048,07/06/24 06:30:00 PM,37.1,24.09,,,,,
2049,07/06/24 06:45:00 PM,36.3,24.08,,,,,
2050,07/06/24 07:00:00 PM,36.6,24.06,,,,,
2051,07/06/24 07:15:00 PM,36.8,24.04,,,,,
2052,07/06/24 07:30:00 PM,37.0,24.02,,,,,
2053,07/06/24 07:45:00 PM,37.2,24.01,,,,,
2054,07/06/24 08:00:00 PM,37.5,24.00,,,,,
2055,07/06/24 08:15:00 PM,37.6,23.98,,,,,
2056,07/06/24 08:30:00 PM,37.7,23.97,,,,,
2057,07/06/24 08:45:00 PM,38.0,23.95,,,,,
2058,07/06/24 09:00:00 PM,38.1,23.92,,,,,
2059,07/06/24 09:15:00 PM,38.4,23.91,,,,,
2060,07/06/24 09:30:00 PM,38.6,23.89,,,,,
2061,07/06/24 09:45:00 PM,38.8,23.88,,,,,
2062,07/06/24 10:00:00 PM,39.0,23.85,,,,,
2063,07/06/24 10:15:00 PM,39.2,23.84,,,,,
2064,07/06/24 10:30:00 PM,39.4,23.82,,,,,
2065,07/06/24 10:45:00 PM,39.5,23.80,,,,,
2066,07/06/24 11:00:00 PM,39.7,23.79,,,,,
2067,07/06/24 11:15:00 PM,39.8,23.78,,,,,
2068,07/06/24 11:30:00 PM,40.0,23.76,,,,,
2069,07/06/24 11:45:00 PM,40.2,23.74,,,,,
2070,07/07/24 12:00:00 AM,40.4,23.73,,,,,
2071,07/07/24 12:15:00 AM,40.5,23.71,,,,,
2072,07/07/24 12:30:00 AM,40.6,23.71,,,,,
2073,07/07/24 12:45:00 AM,40.7,23.69,,,,,
2074,07/07/24 01:00:00 AM,40.9,23.67,,,,,
2075,07/07/24 01:15:00 AM,41.0,23.66,,,,,
2076,07/07/24 01:30:00 AM,41.2,23.65,,,,,
2077,07/07/24 01:45:00 AM,41.3,23.63,,,,,
2078,07/07/24 02:00:00 AM,41.5,23.61,,,,,
2079,07/07/24 02:15:00 AM,41.5,23.60,,,,,
2080,07/07/24 02:30:00 AM,41.7,23.59,,,,,
2081,07/07/24 02:45:00 AM,41.8,23.57,,,,,
2082,07/07/24 03:00:00 AM,41.7,23.57,,,,,
2083,07/07/24 03:15:00 AM,43.2,23.54,,,,,
2084,07/07/24 03:30:00 AM,43.4,23.53,,,,,
2085,07/07/24 03:45:00 AM,43.5,23.52,,,,,
2086,07/07/24 04:00:00 AM,43.6,23.51,,,,,
2087,07/07/24 04:15:00 AM,43.8,23.49,,,,,
2088,07/07/24 04:30:00 AM,43.8,23.48,,,,,
2089,07/07/24 04:45:00 AM,43.0,23.47,,,,,
2090,07/07/24 05:00:00 AM,43.1,23.47,,,,,
2091,07/07/24 05:15:00 AM,43.2,23.45,,,,,
2092,07/07/24 05:30:00 AM,43.2,23.43,,,,,
2093,07/07/24 05:45:00 AM,43.5,23.43,,,,,
2094,07/07/24 06:00:00 AM,43.5,23.41,,,,,
2095,07/07/24 06:15:00 AM,43.6,23.41,,,,,
2096,07/07/24 06:30:00 AM,43.7,23.40,,,,,
2097,07/07/24 06:45:00 AM,43.9,23.41,,,,,
2098,07/07/24 07:00:00 AM,43.9,23.40,,,,,
2099,07/07/24 07:15:00 AM,44.1,23.40,,,,,
2100,07/07/24 07:30:00 AM,44.2,23.40,,,,,
2101,07/07/24 07:45:00 AM,44.4,23.40,,,,,
2102,07/07/24 08:00:00 AM,44.5,23.40,,,,,
2103,07/07/24 08:15:00 AM,44.6,23.41,,,,,
2104,07/07/24 08:30:00 AM,44.6,23.41,,,,,
2105,07/07/24 08:45:00 AM,44.9,23.42,,,,,
2106,07/07/24 09:00:00 AM,44.9,23.45,,,,,
2107,07/07/24 09:15:00 AM,45.1,23.47,,,,,
2108,07/07/24 09:30:00 AM,45.2,23.48,,,,,
2109,07/07/24 09:45:00 AM,45.4,23.49,,,,,
2110,07/07/24 10:00:00 AM,45.5,23.51,,,,,
2111,07/07/24 10:15:00 AM,45.6,23.52,,,,,
2112,07/07/24 10:30:00 AM,45.8,23.55,,,,,
2113,07/07/24 10:45:00 AM,45.9,23.60,,,,,
2114,07/07/24 11:00:00 AM,46.1,23.64,,,,,
2115,07/07/24 11:15:00 AM,46.2,23.67,,,,,
2116,07/07/24 11:30:00 AM,46.5,23.73,,,,,
2117,07/07/24 11:45:00 AM,46.6,23.77,,,,,
2118,07/07/24 12:00:00 PM,46.9,23.82,,,,,
2119,07/07/24 12:15:00 PM,46.9,23.83,,,,,
2120,07/07/24 12:30:00 PM,47.0,23.84,,,,,
2121,07/07/24 12:45:00 PM,47.1,23.89,,,,,
2122,07/07/24 01:00:00 PM,47.3,23.94,,,,,
2123,07/07/24 01:15:00 PM,47.5,23.96,,,,,
2124,07/07/24 01:30:00 PM,47.6,23.97,,,,,
2125,07/07/24 01:45:00 PM,47.7,23.97,,,,,
2126,07/07/24 02:00:00 PM,47.8,23.98,,,,,
2127,07/07/24 02:15:00 PM,47.9,24.01,,,,,
2128,07/07/24 02:30:00 PM,48.1,24.02,,,,,
2129,07/07/24 02:45:00 PM,48.1,24.02,,,,,
2130,07/07/24 03:00:00 PM,48.3,24.02,,,,,
2131,07/07/24 03:15:00 PM,48.5,24.03,,,,,
2132,07/07/24 03:30:00 PM,48.6,24.03,,,,,
2133,07/07/24 03:45:00 PM,48.7,24.03,,,,,
2134,07/07/24 04:00:00 PM,48.9,24.03,,,,,
2135,07/07/24 04:15:00 PM,49.0,24.03,,,,,
2136,07/07/24 04:30:00 PM,49.1,24.03,,,,,
2137,07/07/24 04:45:00 PM,49.2,24.03,,,,,
2138,07/07/24 05:00:00 PM,49.3,24.03,,,,,
2139,07/07/24 05:15:00 PM,49.3,24.02,,,,,
2140,07/07/24 05:30:00 PM,49.4,24.01,,,,,
2141,07/07/24 05:45:00 PM,49.6,24.02,,,,,
2142,07/07/24 06:00:00 PM,49.2,24.00,,,,,
2143,07/07/24 06:15:00 PM,48.7,24.01,,,,,
2144,07/07/24 06:30:00 PM,48.9,24.01,,,,,
2145,07/07/24 06:45:00 PM,49.0,24.00,,,,,
2146,07/07/24 07:00:00 PM,49.5,24.00,,,,,
2147,07/07/24 07:15:00 PM,49.7,24.00,,,,,
2148,07/07/24 07:30:00 PM,49.8,23.98,,,,,
2149,07/07/24 07:45:00 PM,49.9,23.98,,,,,
2150,07/07/24 08:00:00 PM,50.0,23.97,,,,,
2151,07/07/24 08:15:00 PM,50.0,23.96,,,,,
2152,07/07/24 08:30:00 PM,50.2,23.95,,,,,
2153,07/07/24 08:45:00 PM,50.3,23.94,,,,,
2154,07/07/24 09:00:00 PM,50.5,23.94,,,,,
2155,07/07/24 09:15:00 PM,50.5,23.94,,,,,
2156,07/07/24 09:30:00 PM,50.6,23.92,,,,,
2157,07/07/24 09:45:00 PM,50.8,23.92,,,,,
2158,07/07/24 10:00:00 PM,50.8,23.91,,,,,
2159,07/07/24 10:15:00 PM,51.0,23.91,,,,,
2160,07/07/24 10:30:00 PM,51.1,23.90,,,,,
2161,07/07/24 10:45:00 PM,51.2,23.89,,,,,
2162,07/07/24 11:00:00 PM,51.2,23.86,,,,,
2163,07/07/24 11:15:00 PM,51.3,23.85,,,,,
2164,07/07/24 11:30:00 PM,51.5,23.84,,,,,
2165,07/07/24 11:45:00 PM,50.7,23.83,,,,,
2166,07/08/24 12:00:00 AM,50.8,23.82,,,,,
2167,07/08/24 12:15:00 AM,50.9,23.80,,,,,
2168,07/08/24 12:30:00 AM,51.0,23.79,,,,,
2169,07/08/24 12:45:00 AM,51.1,23.78,,,,,
2170,07/08/24 01:00:00 AM,51.2,23.77,,,,,
2171,07/08/24 01:15:00 AM,51.3,23.76,,,,,
2172,07/08/24 01:30:00 AM,51.3,23.74,,,,,
2173,07/08/24 01:45:00 AM,51.4,23.73,,,,,
2174,07/08/24 02:00:00 AM,51.6,23.72,,,,,
2175,07/08/24 02:15:00 AM,51.6,23.72,,,,,
2176,07/08/24 02:30:00 AM,51.6,23.71,,,,,
2177,07/08/24 02:45:00 AM,51.8,23.70,,,,,
2178,07/08/24 03:00:00 AM,51.9,23.69,,,,,
2179,07/08/24 03:15:00 AM,51.9,23.67,,,,,
2180,07/08/24 03:30:00 AM,52.1,23.66,,,,,
2181,07/08/24 03:45:00 AM,52.1,23.65,,,,,
2182,07/08/24 04:00:00 AM,52.2,23.64,,,,,
2183,07/08/24 04:15:00 AM,52.4,23.61,,,,,
2184,07/08/24 04:30:00 AM,52.5,23.61,,,,,
2185,07/08/24 04:45:00 AM,52.5,23.59,,,,,
2186,07/08/24 05:00:00 AM,52.6,23.58,,,,,
2187,07/08/24 05:15:00 AM,52.7,23.57,,,,,
2188,07/08/24 05:30:00 AM,52.8,23.55,,,,,
2189,07/08/24 05:45:00 AM,52.9,23.54,,,,,
2190,07/08/24 06:00:00 AM,53.0,23.52,,,,,
2191,07/08/24 06:15:00 AM,53.1,23.51,,,,,
2192,07/08/24 06:30:00 AM,53.2,23.51,,,,,
2193,07/08/24 06:45:00 AM,53.2,23.49,,,,,
2194,07/08/24 07:00:00 AM,53.4,23.51,,,,,
2195,07/08/24 07:15:00 AM,53.5,23.51,,,,,
2196,07/08/24 07:30:00 AM,53.6,23.52,,,,,
2197,07/08/24 07:45:00 AM,53.6,23.52,,,,,
2198,07/08/24 08:00:00 AM,53.9,23.53,,,,,
2199,07/08/24 08:15:00 AM,53.9,23.53,,,,,
2200,07/08/24 08:30:00 AM,54.0,23.54,,,,,
2201,07/08/24 08:45:00 AM,54.2,23.57,,,,,
2202,07/08/24 09:00:00 AM,54.2,23.58,,,,,
2203,07/08/24 09:15:00 AM,54.4,23.69,,,,,
2204,07/08/24 09:30:00 AM,54.7,23.82,,,,,
2205,07/08/24 09:45:00 AM,54.8,23.89,,,,,
2206,07/08/24 10:00:00 AM,55.1,23.97,,,,,
2207,07/08/24 10:15:00 AM,55.2,24.01,,,,,
2208,07/08/24 10:30:00 AM,55.3,24.04,,,,,
2209,07/08/24 10:45:00 AM,55.6,24.12,,,,,
2210,07/08/24 11:00:00 AM,55.8,24.19,,,,,
2211,07/08/24 11:15:00 AM,56.0,24.28,,,,,
2212,07/08/24 11:30:00 AM,56.2,24.40,,,,,
2213,07/08/24 11:45:00 AM,56.5,24.52,,,,,
2214,07/08/24 12:00:00 PM,56.7,24.60,,,,,
2215,07/08/24 12:15:00 PM,56.9,24.68,,,,,
2216,07/08/24 12:30:00 PM,57.0,24.72,,,,,
2217,07/08/24 12:45:00 PM,57.1,24.75,,,,,
2218,07/08/24 01:00:00 PM,57.3,24.76,,,,,
2219,07/08/24 01:15:00 PM,57.6,24.77,,,,,
2220,07/08/24 01:30:00 PM,57.6,24.78,,,,,
2221,07/08/24 01:45:00 PM,57.8,24.81,,,,,
2222,07/08/24 02:00:00 PM,57.9,24.80,,,,,
2223,07/08/24 02:15:00 PM,57.9,24.77,,,,,
2224,07/08/24 02:30:00 PM,58.0,24.74,,,,,
2225,07/08/24 02:45:00 PM,58.0,24.70,,,,,
2226,07/08/24 03:00:00 PM,58.1,24.66,,,,,
2227,07/08/24 03:15:00 PM,58.2,24.63,,,,,
2228,07/08/24 03:30:00 PM,58.3,24.58,,,,,
2229,07/08/24 03:45:00 PM,58.4,24.56,,,,,
2230,07/08/24 04:00:00 PM,58.4,24.53,,,,,
2231,07/08/24 04:15:00 PM,58.6,24.51,,,,,
2232,07/08/24 04:30:00 PM,58.6,24.49,,,,,
2233,07/08/24 04:45:00 PM,58.7,24.47,,,,,
2234,07/08/24 05:00:00 PM,58.9,24.46,,,,,
2235,07/08/24 05:15:00 PM,59.0,24.44,,,,,
2236,07/08/24 05:30:00 PM,59.1,24.44,,,,,
2237,07/08/24 05:45:00 PM,59.2,24.41,,,,,
2238,07/08/24 06:00:00 PM,59.3,24.40,,,,,
2239,07/08/24 06:15:00 PM,58.1,24.38,,,,,
2240,07/08/24 06:30:00 PM,58.3,24.37,,,,,
2241,07/08/24 06:45:00 PM,57.9,24.35,,,,,
2242,07/08/24 07:00:00 PM,58.6,24.33,,,,,
2243,07/08/24 07:15:00 PM,58.5,24.31,,,,,
2244,07/08/24 07:30:00 PM,58.6,24.29,,,,,
2245,07/08/24 07:45:00 PM,59.9,24.28,,,,,
2246,07/08/24 08:00:00 PM,60.1,24.27,,,,,
2247,07/08/24 08:15:00 PM,61.3,24.26,,,,,
2248,07/08/24 08:30:00 PM,61.4,24.23,,,,,
2249,07/08/24 08:45:00 PM,61.5,24.22,,,,,
2250,07/08/24 09:00:00 PM,61.7,24.21,,,,,
2251,07/08/24 09:15:00 PM,61.7,24.19,,,,,
